S2_T,S2-H,S2_P,S3_T,S3_H,S3_P,S5_T,S5_H,S5_P,S6_T,S6_H,S6_P
-1.135761177,-0.004130044,-0.199917714,-1.229057819,0.159651349,-0.199917714,-1.240863058,0.256701328,-0.199917714,-1.605399773,0.690513634,-0.181820636
-1.313467613,0.22188004,-0.199917714,-1.372556342,0.159435992,-0.199917714,-1.439792484,0.501083915,-0.199917714,-1.627122017,0.933916752,-0.181820636
-0.071218228,-2.024336826,-0.199917714,0.486593645,-2.518600529,-0.199917714,0.670163885,-2.008552586,-0.199917714,-0.521491269,-0.389689639,-0.181820636
0.102418595,-2.109749658,-0.199917714,0.733143804,-2.64566118,-0.199917714,0.494062426,-1.924413255,-0.199917714,-0.364713332,-0.609874958,-0.181820636
-0.060026793,-1.54938173,-0.199917714,0.668428784,-2.646235465,-0.199917714,0.445145354,-1.946062365,-0.199917714,-0.51236163,-0.478099561,-0.181820636
-0.527354025,-0.867133559,-0.199917714,-0.092324418,-1.87439585,-0.199917714,-0.148381785,-1.198636819,-0.199917714,-0.487806049,-0.3912247,-0.181820636
-0.910915055,-0.215289544,-0.199917714,-0.550253529,-1.16859906,-0.199917714,-0.484279012,-0.827281541,-0.199917714,-0.261453968,-0.691377106,-0.181820636
-1.078108325,-0.085412831,-0.199917714,-0.904779293,-0.737669632,-0.199917714,-0.859309897,-0.360032661,-0.199917714,-0.362194811,-0.680871532,-0.181820636
-1.062847276,-0.018541263,-0.199917714,-1.075711357,-0.237467024,-0.199917714,-0.963666317,-0.231333353,-0.199917714,-0.665991415,-0.219825539,-0.181820636
-1.056403722,0.312389522,-0.199917714,-1.172432176,0.15979492,-0.199917714,-1.443053622,0.123087805,-0.199917714,-1.079973315,0.420103036,-0.181820636
-1.090656299,0.448680984,-0.199917714,-1.228354395,0.159651349,-0.199917714,-1.6550276,0.323972948,-0.199917714,-1.698270238,0.371268906,-0.181820636
-1.11303917,0.4568532,-0.199917714,-1.31100673,0.159507778,-0.199917714,-1.531104351,0.534752928,-0.199917714,-2.110992878,0.326032576,-0.181820636
-1.198840179,0.456765326,-0.199917714,-1.249105407,0.159579563,-0.199917714,-1.377830859,0.429097305,-0.199917714,-2.378270926,0.308235462,-0.181820636
-1.768925141,0.326712867,-0.199917714,-1.316985836,0.159579563,-0.199917714,-1.430009069,0.461238928,-0.199917714,-2.69371569,0.301903335,-0.181820636
0.998411736,-2.803333482,-0.199917714,1.330350894,-3.11442166,-0.199917714,1.641983048,-2.425331149,-0.199917714,1.602566437,-1.604450607,-0.181820636
1.15136136,-2.974422765,-0.199917714,1.061994587,-2.78750968,-0.199917714,1.293041268,-2.252204681,-0.199917714,1.441066274,-1.347135998,-0.181820636
0.862757968,-2.569678422,-0.199917714,0.543922712,-2.287953144,-0.199917714,0.885399002,-1.738868433,-0.199917714,0.912491664,-1.04319391,-0.181820636
0.713538822,-2.557464036,-0.199917714,0.214016793,-2.02141292,-0.199917714,0.285349586,-1.413932565,-0.199917714,0.147805705,-0.554468848,-0.181820636
-0.365586906,-1.474337946,-0.199917714,-0.21190652,-1.781361611,-0.199917714,-0.19077658,-1.071664127,-0.199917714,-0.225879858,-0.462940833,-0.181820636
-0.681660187,-1.004303754,-0.199917714,-0.660691118,-1.332557549,-0.199917714,-0.598418847,-0.799323642,-0.199917714,-0.46639862,-0.296338739,-0.181820636
-0.967550504,-0.799998371,-0.199917714,-0.757411937,-1.247132592,-0.199917714,-0.781042582,-0.57087905,-0.199917714,-0.396194845,-0.406239516,-0.181820636
-0.963480891,-0.672406363,-0.199917714,-0.99622443,-0.948145241,-0.199917714,-0.872354449,-0.548167407,-0.199917714,-0.768306333,0.143072487,-0.181820636
-0.93736754,-0.590332717,-0.199917714,-1.059884314,-0.767388903,-0.199917714,-1.006061113,-0.263541384,-0.199917714,-0.92508427,0.31538309,-0.181820636
-0.907184577,-0.734269155,-0.199917714,-1.075359645,-0.657485029,-0.199917714,-1.077806151,-0.121161964,-0.199917714,-0.96065838,0.514413349,-0.181820636
-1.004516156,-0.489102695,-0.199917714,-1.223078714,-0.12856815,-0.199917714,-1.188684848,0.040741499,-0.199917714,-0.977028767,0.567372955,-0.181820636
-1.049281899,-0.320210244,-0.199917714,-1.223430426,0.124189224,-0.199917714,-1.195207124,-0.0127836,-0.199917714,-1.029602894,0.60200777,-0.181820636
1.143561268,-2.293492693,-0.199917714,1.16117739,-2.348683828,-0.199917714,1.250646472,-1.741391949,-0.199917714,1.166862292,-0.971957484,-0.181820636
1.05470805,-2.079345502,-0.199917714,1.324020077,-2.44681485,-0.199917714,1.782211987,-1.949914047,-0.199917714,1.012288062,-0.850351866,-0.181820636
0.321160297,-0.920999882,-0.199917714,1.109827428,-2.215306037,-0.199917714,1.169118019,-1.675514904,-0.199917714,0.239416909,-0.317493799,-0.181820636
-0.139384247,-0.320034498,-0.199917714,0.252001696,-1.338515761,-0.199917714,0.650597057,-1.166428788,-0.199917714,0.407213375,-0.621531828,-0.181820636
-0.261133504,-0.188488193,-0.199917714,-0.11307543,-0.89401884,-0.199917714,-0.073375608,-0.583895079,-0.199917714,0.101842696,-0.38172651,-0.181820636
-0.47173598,-0.165113899,-0.199917714,-0.333950608,-0.783684252,-0.199917714,-0.304916415,-0.394365758,-0.199917714,-0.2995466,0.052983592,-0.181820636
-0.485301357,-0.476097449,-0.199917714,-0.687772947,-0.566460789,-0.199917714,-0.507106979,-0.232462294,-0.199917714,-0.404380039,0.049433763,-0.181820636
-0.524980084,-0.503777533,-0.199917714,-0.714503064,-0.417146578,-0.199917714,-0.529934946,-0.122091681,-0.199917714,-0.515194966,0.237862507,-0.181820636
-0.502597212,-0.572318694,-0.199917714,-0.636422986,-0.232083098,-0.199917714,-0.552762913,-0.320386899,-0.199917714,-0.583195035,0.607524396,-0.181820636
-0.649442417,-0.09903319,-0.199917714,-0.694103765,0.160369206,-0.199917714,-0.663641609,-0.013912541,-0.199917714,-0.883213857,0.934876165,-0.181820636
-0.778652631,0.177064666,-0.199917714,-0.746157151,0.160369206,-0.199917714,-0.595157708,-0.12408393,-0.199917714,-0.986788036,0.934732253,-0.181820636
-0.780348303,0.186730727,-0.199917714,-0.767259875,0.160369206,-0.199917714,-0.774520305,0.29555019,-0.199917714,-0.906510177,0.934972106,-0.181820636
1.921196496,-2.718799384,-0.199917714,1.551226072,-2.639990111,-0.199917714,1.775689711,-2.301944506,-0.199917714,1.349140255,-1.129301241,-0.181820636
1.600714468,-2.223194066,-0.199917714,1.505503504,-2.500869466,-0.199917714,1.791995401,-2.132072045,-0.199917714,1.427529223,-1.177175958,-0.181820636
1.718054978,-2.342613858,-0.199917714,1.609610275,-2.441861638,-0.199917714,1.651766462,-1.941812233,-0.199917714,1.057936256,-1.017289755,-0.181820636
1.333476544,-1.899820384,-0.199917714,1.189666067,-2.107842877,-0.199917714,1.403919964,-1.680694752,-0.199917714,0.878176815,-0.974787752,-0.181820636
0.38966545,-1.181456293,-0.199917714,0.605824036,-1.671601309,-0.199917714,0.399489421,-1.032483223,-0.199917714,0.73619519,-0.990330245,-0.181820636
-0.23705496,-0.613004024,-0.199917714,0.091972706,-1.217700464,-0.199917714,-0.135337232,-0.685831837,-0.199917714,0.267120641,-0.749517543,-0.181820636
-0.88208863,-0.279788534,-0.199917714,-0.33606088,-0.662581812,-0.199917714,-0.52341267,-0.345887691,-0.199917714,-0.638287683,-0.378272622,-0.181820636
-1.351450669,-0.02838307,-0.199917714,-0.787659174,0.087076028,-0.199917714,-1.129984361,0.278416846,-0.199917714,-1.016380658,-0.19065938,-0.181820636
-1.580366403,-0.016783797,-0.199917714,-1.395065914,0.159005278,-0.199917714,-1.452837036,0.395494699,-0.199917714,-1.589659017,0.156216447,-0.181820636
-1.698724316,-0.102460248,-0.199917714,-1.619809925,0.158502778,-0.199917714,-1.782211987,0.555273097,-0.199917714,-1.957363092,0.341814922,-0.181820636
-1.898813624,0.01098416,-0.199917714,-1.691910899,0.158574564,-0.199917714,-1.730033777,0.735239621,-0.199917714,-2.220863359,0.492634671,-0.181820636
-1.803855986,0.060105326,-0.199917714,-1.99156958,0.157928493,-0.199917714,-1.987663689,0.679987906,-0.199917714,-2.543863686,0.903839149,-0.181820636
1.64921069,-2.262034057,-0.199917714,2.059098297,-3.028494203,-0.199917714,1.984402551,-2.544733293,-0.199917714,1.6205109,-1.396018099,-0.181820636
1.371798734,-1.699732918,-0.199917714,1.487214476,-2.3192517,-0.199917714,1.534365489,-1.732360418,-0.199917714,1.549362679,-1.262515758,-0.181820636
1.684141536,-2.028466871,-0.199917714,1.665884206,-2.448106993,-0.199917714,1.889829545,-2.003970412,-0.199917714,1.515992275,-1.280744608,-0.181820636
1.360268163,-2.207289002,-0.199917714,1.481587083,-2.281277076,-0.199917714,1.619155081,-1.88529876,-0.199917714,1.189214167,-1.036669901,-0.181820636
0.849192591,-1.562474849,-0.199917714,1.129171592,-2.116600729,-0.199917714,0.852787621,-1.57105463,-0.199917714,0.905565731,-0.951617925,-0.181820636
-0.034252577,-0.541299425,-0.199917714,0.355405044,-1.186976193,-0.199917714,0.027719674,-0.788897537,-0.199917714,0.192509454,-0.644317891,-0.181820636
-0.111575225,-0.166695618,-0.199917714,0.191858933,-1.045630192,-0.199917714,-0.360355763,-0.462567094,-0.199917714,-0.444676376,-0.220784953,-0.181820636
-0.083766202,-0.019419996,-0.199917714,-0.155280878,-0.202794542,-0.199917714,-0.852787621,0.031709969,-0.199917714,-0.858343461,0.071020559,-0.181820636
-0.48937097,0.249208631,-0.199917714,-0.526337109,0.025053202,-0.199917714,-1.224557367,0.344094666,-0.199917714,-1.204640108,0.319220742,-0.181820636
-0.405943902,0.214147191,-0.199917714,-0.854484467,0.160010277,-0.199917714,-0.950621764,0.305710662,-0.199917714,-1.307269842,0.574760437,-0.181820636
-0.188219604,0.262477497,-0.199917714,-0.679331858,0.160153849,-0.199917714,-0.709297543,0.322910415,-0.199917714,-0.933584278,0.41386685,-0.181820636
-0.212976417,0.278470435,-0.199917714,-0.632905865,0.160369206,-0.199917714,-0.99301656,0.235583485,-0.199917714,-0.846065671,0.650362193,-0.181820636
0.48631876,-0.190597151,-0.177704635,1.135854121,-1.671888451,-0.177704635,1.703944672,-1.815570033,-0.177704635,1.059825147,-0.840661793,-0.103897507
1.11609138,-1.013003209,-0.177704635,1.410541245,-1.942520459,-0.177704635,1.873523855,-1.848242922,-0.177704635,1.446103316,-0.991001835,-0.103897507
1.635306179,-1.686200432,-0.177704635,1.537861014,-2.253783161,-0.177704635,1.778950849,-1.920760798,-0.177704635,1.719992482,-1.312501183,-0.103897507
1.495582798,-1.820998049,-0.177704635,1.568811676,-2.16907606,-0.177704635,1.769167435,-2.055304037,-0.177704635,1.483566317,-1.293984509,-0.103897507
0.667416541,-1.194022173,-0.177704635,0.960701512,-1.697013439,-0.177704635,0.692991852,-1.132427732,-0.177704635,1.015436213,-1.273021332,-0.129871883
-0.00305221,-0.257644466,-0.177704635,0.132067881,-0.637815753,-0.177704635,0.014675122,-0.555804363,-0.177704635,0.602398758,-1.096921047,-0.129871883
-0.122088392,0.021968321,-0.199917714,-0.110261733,-0.148596354,-0.199917714,-0.053808779,-0.427237872,-0.199917714,0.397768921,-0.815285315,-0.15584626
-0.152271355,0.061687045,-0.199917714,-0.219292474,-0.571055072,-0.199917714,-0.154904061,-0.392506325,-0.199917714,0.298602154,-0.558354472,-0.15584626
-0.234681019,-0.04762732,-0.199917714,-0.675111313,-0.015003207,-0.199917714,-0.177732028,-0.262213218,-0.199917714,-0.022824097,-0.07404271,-0.181820636
-0.302507904,0.147978609,-0.199917714,-0.349777651,0.16079992,-0.199917714,-0.412533973,0.201117571,-0.199917714,0.129231612,-0.346803871,-0.181820636
-0.309968861,0.222495153,-0.199917714,-0.427154306,0.160871705,-0.199917714,-0.412533973,0.20038708,-0.199917714,0.089564905,-0.485151248,-0.181820636
-0.377117476,0.409840993,-0.199917714,-0.48061454,0.16079992,-0.199917714,-0.709297543,0.638217078,-0.199917714,-0.164176092,-0.239445539,-0.181820636
1.812673481,-1.90025975,0.244343873,1.685580082,-2.275606007,0.244343873,1.834390197,-1.648553129,0.244343873,1.84434446,-1.14748212,0.363641273
1.403338235,-1.470823015,0.199917714,1.548764088,-2.15213464,0.199917714,1.837651335,-1.729438453,0.199917714,1.229825319,-0.821089765,0.23376939
0.447318302,-0.29815405,0.111065397,0.814037579,-1.464068912,0.111065397,1.260429887,-1.524435995,0.111065397,1.376529171,-0.926913036,0.103897507
0.26079437,-0.330579292,0.044426159,0.78343863,-1.632119185,0.044426159,1.012583389,-1.569328014,0.044426159,1.375269911,-1.132803099,0.025974377
0.154306162,-0.822581805,0.044426159,0.233712669,-1.295444353,0.044426159,0.132076094,-0.920651627,0.044426159,0.693695147,-0.664033831,0
-0.274698881,-0.090245862,0,-0.171107921,-0.584622565,0,-0.203821133,-0.293093083,0,0.363139256,-0.404176777,-0.051948753
-0.51243211,0.421703886,-0.022213079,-0.404996445,-0.025699273,-0.022213079,-0.386444868,-0.041139949,-0.022213079,0.24193543,-0.391752377,-0.07792313
-0.543293343,0.457468313,-0.044426159,-0.519654579,0.160656348,-0.044426159,-0.425578526,0.252451196,-0.044426159,0.002046298,-0.123260605,-0.07792313
-0.592128699,0.457292566,-0.044426159,-0.364549558,0.053408545,-0.044426159,-0.373400316,0.156889636,-0.044426159,-0.223361337,0.217474977,-0.07792313
-0.595180909,0.457468313,-0.044426159,-0.503475824,0.160584563,-0.044426159,-0.461451045,0.348942473,-0.044426159,-0.246972472,0.258441919,-0.051948753
-0.606372345,0.457292566,-0.088852317,-0.580852479,0.160440991,-0.088852317,-0.617985675,0.634232579,-0.088852317,-0.128287167,-0.202124367,-0.07792313
-0.592467834,0.457380439,-0.111065397,-0.588238432,0.160440991,-0.111065397,-0.59189657,0.391111751,-0.111065397,-0.398713367,0.365032721,-0.07792313
1.058438529,-1.036553249,-0.199917714,1.039485015,-1.697228796,-0.199917714,1.312608097,-1.381591717,-0.199917714,-0.196602051,0.165282902,-0.15584626
1.045212286,-2.080839347,-0.199917714,1.094352097,-2.050773262,-0.199917714,1.081067289,-1.582676084,-0.199917714,-0.440268964,0.527461368,-0.15584626
0.493779717,-1.691209209,-0.199917714,0.653656877,-1.960395093,-0.199917714,1.068022737,-1.625110995,-0.199917714,-0.202898354,0.18485493,-0.181820636
0.242481111,-1.551578562,-0.199917714,0.298779401,-1.771096259,-0.199917714,0.445145354,-1.289084939,-0.199917714,-0.339842937,0.030629265,-0.181820636
-0.466648964,-0.453953381,-0.199917714,-0.322695822,-0.948647741,-0.199917714,-0.27882731,-0.550093248,-0.199917714,-0.429250435,0.091024323,-0.181820636
-0.696582101,-0.160105122,-0.199917714,-0.677221585,-0.526835094,-0.199917714,-0.647335918,-0.253580138,-0.199917714,-0.350861466,-0.100858308,-0.181820636
-0.943811094,0.055623788,-0.199917714,-1.057070618,-0.004953212,-0.199917714,-0.934316074,-0.085102251,-0.199917714,-0.522435714,0.117648038,-0.181820636
-1.143561268,0.173549734,-0.199917714,-1.579011326,0.150390996,-0.199917714,-1.648505324,0.381283321,-0.199917714,-0.808917485,0.657174027,-0.181820636
-1.077090922,-0.033391848,-0.199917714,-1.956398374,0.157784921,-0.199917714,-1.596327114,0.474321365,-0.199917714,-1.093195551,0.93454037,-0.181820636
-0.961446084,-0.18708222,-0.199917714,-2.116779076,0.157569564,-0.199917714,-1.896351822,0.585887328,-0.199917714,-1.147973384,0.9344924,-0.181820636
-0.953645992,-0.081985773,-0.199917714,-2.004934639,0.15764135,-0.199917714,-1.716989224,0.703562856,-0.199917714,-1.083751097,0.934684282,-0.181820636
-0.946863304,0.112829296,-0.199917714,-1.401396732,0.158933492,-0.199917714,-1.312608097,0.511377203,-0.199917714,-1.030862155,0.934732253,-0.15584626
0.361178159,-0.640332615,0.488687746,0.931157698,-1.788396607,0.488687746,1.390875412,-2.048198348,0.488687746,0.893287941,-0.820610058,0.779231299
0.605015807,-0.633917865,0.510900825,0.988486765,-1.780859111,0.510900825,1.381091997,-1.886693334,0.510900825,0.639546944,-0.626280923,0.675333792
1.114395708,-1.397536697,0.466474666,1.23609206,-2.039861839,0.466474666,1.090850704,-1.732227602,0.466474666,0.55895427,-0.386187781,0.519487533
0.777635228,-1.457905642,0.444261587,0.863277269,-1.737715918,0.444261587,0.924532659,-1.221481278,0.444261587,0.881324966,-0.911322572,0.467538779
0.195002292,-0.659664737,0.577540063,0.459511816,-1.33901826,0.577540063,0.481017874,-1.099024351,0.577540063,0.648046952,-0.918038464,0.519487533
-0.204498056,-0.050263518,0.666392381,-0.132771305,-0.261228084,0.666392381,-0.03424195,-0.444371217,0.666392381,0.197231681,-0.548424546,0.597410662
-0.43341379,0.051669491,0.755244698,-0.326564654,-0.012921422,0.755244698,-0.396228283,0.2660649,0.755244698,-0.116009377,-0.278637566,0.597410662
-0.603320135,0.172055889,0.955162412,-0.39550022,-0.312698415,0.955162412,-0.666902747,0.491388301,0.955162412,-0.514250521,0.369829786,0.753256922
-0.534136713,0.26282899,1.266145523,-0.504179248,0.123686724,1.266145523,-0.565807465,0.213535926,1.266145523,-0.494417167,0.233113412,1.064949442
-0.528710563,0.309841197,1.621554793,-0.566080572,0.160440991,1.621554793,-0.601679985,0.51582656,1.621554793,-0.578157993,0.458815357,1.480539468
-0.559232661,0.407995654,2.06581638,-0.645215787,0.160440991,2.06581638,-0.621246813,0.449019798,2.06581638,-0.69023218,0.880285556,2.026001377
-0.629094351,0.456238087,1.999177142,-0.751081119,0.160225634,1.999177142,-0.712558681,0.469340742,1.999177142,-0.753824837,0.935020077,2.07795013
1.804195121,-1.968010052,-0.177704635,0.776404388,-0.862433141,-0.177704635,1.048455908,-1.442156097,-0.177704635,1.046917726,-0.663410212,-0.181820636
2.148755693,-2.478290208,-0.177704635,1.345122801,-1.767794118,-0.177704635,1.566976871,-1.816101299,-0.177704635,1.720307297,-1.101094494,-0.181820636
1.998519144,-2.311770336,-0.177704635,1.684173234,-2.117103229,-0.177704635,1.638721909,-2.036908935,-0.177704635,1.562584915,-1.160674051,-0.181820636
1.469808582,-1.882069981,-0.177704635,1.186852371,-1.950129741,-0.177704635,0.774520305,-1.036202089,-0.177704635,1.425010702,-1.136592781,-0.181820636
0.577206785,-1.128029337,-0.177704635,0.853429331,-1.659972029,-0.177704635,0.461451045,-0.760939638,-0.177704635,1.067695525,-1.004193766,-0.181820636
-0.196019695,-0.310280563,-0.199917714,-0.016002899,-0.684620015,-0.199917714,-0.187515442,-0.230802087,-0.199917714,0.482139377,-0.762757445,-0.181820636
-0.553128241,0.015377825,-0.199917714,-0.502420688,0.043645693,-0.199917714,-0.604941123,0.137099959,-0.199917714,-0.2891577,-0.303966073,-0.181820636
-1.111343498,0.150878427,-0.199917714,-0.804893066,0.159938492,-0.199917714,-1.231079643,0.652561273,-0.199917714,-0.749417425,0.018828483,-0.181820636
-1.311771941,0.13383101,-0.199917714,-0.763742754,0.160225634,-0.199917714,-0.901704692,0.554077747,-0.199917714,-0.994343599,0.224142899,-0.181820636
-1.348059324,0.118628932,-0.199917714,-0.843933105,0.160153849,-0.199917714,-0.953882902,0.828410482,-0.199917714,-1.436344047,0.83097172,-0.181820636
-1.091334567,0.031195016,-0.199917714,-0.830919759,0.160153849,-0.199917714,-0.872354449,0.729063648,-0.199917714,-1.596584949,0.933724869,-0.181820636
-0.831218466,-0.035237187,-0.199917714,-0.903020732,0.160010277,-0.199917714,-0.810392825,0.610524812,-0.199917714,-1.476325568,0.933964723,-0.181820636
1.78113398,-2.072930752,-0.022213079,1.619106501,-2.307335277,-0.022213079,1.977880275,-2.259841637,-0.022213079,1.53834415,-1.195692632,-0.07792313
1.673967503,-1.944372138,-0.022213079,1.482993931,-2.152493569,-0.022213079,1.60284939,-1.657518251,-0.022213079,1.351029145,-1.100566817,-0.07792313
1.371459599,-1.780049099,-0.066639238,1.372908054,-2.052065404,-0.066639238,1.687638981,-1.749028905,-0.066639238,1.403603273,-1.146666619,-0.103897507
0.854279607,-1.217308593,-0.111065397,0.942764196,-1.500464251,-0.111065397,1.009322251,-1.140263913,-0.111065397,1.265084614,-1.099415521,-0.129871883
0.376778342,-0.672669983,-0.133278476,0.473580298,-0.965804518,-0.133278476,0.409272835,-0.68297628,-0.133278476,0.90304721,-0.880669322,-0.15584626
-0.043409206,-0.357907883,-0.155491555,0.040271032,-0.394893017,-0.155491555,-0.040764227,-0.138959392,-0.155491555,0.39462077,-0.570395107,-0.181820636
-0.373386998,0.031370762,-0.177704635,-0.190100372,-0.397405516,-0.177704635,-0.360355763,0.14533459,-0.177704635,-0.269324347,-0.181688867,-0.181820636
-0.440874748,0.05913872,-0.177704635,-0.404996445,0.036467125,-0.177704635,-0.337527796,-0.028987228,-0.177704635,-0.176453882,-0.171423146,-0.181820636
-0.425274564,0.12899798,-0.199917714,-0.416251232,0.138259217,-0.199917714,-0.314699829,0.107481852,-0.199917714,-0.095861208,-0.20015757,-0.181820636
-0.433752925,0.068277541,-0.177704635,-0.433485123,0.153621352,-0.177704635,-0.285349586,-0.077465295,-0.177704635,-0.455694906,0.57936562,-0.181820636
-0.622989932,-0.065289849,-0.155491555,-0.579445631,0.160512777,-0.155491555,-0.562546327,0.376302697,-0.155491555,-0.486861604,0.591981903,-0.15584626
-0.589415624,0.085149211,-0.133278476,-0.751081119,0.160082063,-0.133278476,-0.650597057,0.310093611,-0.133278476,-0.514565336,0.825503065,-0.15584626
1.111004364,-1.43242239,-0.111065397,1.280759493,-1.778992684,-0.111065397,2.16050401,-2.149670248,-0.111065397,1.387547701,-1.038732639,-0.129871883
1.387059783,-1.73031282,-0.133278476,1.385569689,-1.918831185,-0.133278476,1.938746617,-1.768220907,-0.133278476,1.300658724,-0.954400223,-0.129871883
1.143561268,-1.517395855,-0.155491555,1.11862023,-1.873103708,-0.155491555,1.475665003,-1.511884824,-0.155491555,1.341269876,-0.997813668,-0.15584626
0.991289913,-1.35131535,-0.155491555,1.116509957,-1.841374438,-0.155491555,1.012583389,-1.245056228,-0.155491555,1.045658466,-0.790004778,-0.181820636
0.474109921,-0.952722137,-0.177704635,0.772535556,-1.364286819,-0.177704635,0.650597057,-0.850325225,-0.177704635,0.656232146,-0.397844651,-0.181820636
0.018991528,-0.116783593,-0.177704635,0.120813095,-0.378454097,-0.177704635,0.040764227,-0.328422305,-0.177704635,0.486861604,-0.472007288,-0.181820636
-0.16719327,0.162126208,-0.177704635,-0.211203096,0.134023862,-0.177704635,-0.406011697,0.261881176,-0.177704635,-0.043916711,-0.106902611,-0.181820636
-0.257063891,0.361071321,-0.199917714,-0.302296522,0.157282422,-0.199917714,-0.484279012,0.347614307,-0.199917714,-0.235639127,0.02074731,-0.181820636
-0.350325857,0.427503523,-0.199917714,-0.359977301,0.160728134,-0.199917714,-0.484279012,0.43912496,-0.199917714,-0.61845433,0.347091695,-0.181820636
-0.398822079,0.421967506,-0.199917714,-0.444036485,0.16079992,-0.199917714,-0.464712183,0.477508964,-0.199917714,-0.74973224,0.861145264,-0.181820636
-0.404587364,0.395429775,-0.199917714,-0.495738159,0.160728134,-0.199917714,-0.520151531,0.635427929,-0.199917714,-0.767676703,0.917174992,-0.181820636
-0.410691784,0.449296097,-0.199917714,-0.542515864,0.160656348,-0.199917714,-0.520151531,0.61650156,-0.199917714,-0.978602842,0.934732253,-0.181820636
2.072450448,-2.164231093,-0.111065397,1.111234276,-1.670955238,-0.111065397,1.521320937,-2.004700904,-0.111065397,0.943973178,-0.555764056,-0.103897507
1.614279845,-1.822931261,-0.111065397,0.817202988,-1.390057878,-0.111065397,1.315869235,-1.424557894,-0.111065397,1.394473634,-0.932093867,-0.103897507
0.804087713,-1.014321309,-0.111065397,1.138667818,-1.228037601,-0.111065397,1.478926141,-1.720141289,-0.111065397,1.053843659,-0.757480672,-0.129871883
0.47173598,-0.58400584,-0.133278476,0.517896019,-0.825319945,-0.133278476,0.683208438,-0.74825565,-0.133278476,0.73808408,-0.58665716,-0.15584626
0.148880011,-0.466255641,-0.155491555,-0.034291927,-0.050249975,-0.155491555,0.021197398,-0.074344105,-0.155491555,0.374157786,-0.383597365,-0.15584626
-0.190932679,0.114674635,-0.155491555,-0.393389947,0.135890289,-0.155491555,-0.422317388,0.427171464,-0.155491555,-0.182120555,0.030677236,-0.15584626
-0.405265633,0.40386561,-0.177704635,-0.612858277,0.160584563,-0.177704635,-0.552762913,0.471000949,-0.177704635,-0.43082451,0.140434101,-0.181820636
-0.51548432,0.454656368,-0.199917714,-0.716613337,0.160225634,-0.199917714,-0.83648193,0.687890495,-0.199917714,-0.394935585,0.116065007,-0.181820636
-0.647068476,0.447362885,-0.199917714,-0.933971394,0.159866706,-0.199917714,-0.771259167,0.5457103,-0.199917714,-0.199120572,-0.130504175,-0.181820636
-0.660633853,0.407995654,-0.199917714,-0.80383793,0.160153849,-0.199917714,-0.862571035,0.771432151,-0.199917714,-0.373528156,0.086754935,-0.181820636
-0.646729341,0.422494746,-0.199917714,-0.804893066,0.160153849,-0.199917714,-1.015844527,0.825090066,-0.199917714,-0.680472911,0.73325549,-0.181820636
-0.719643242,0.452547409,-0.199917714,-0.823885517,0.160225634,-0.199917714,-0.787564858,0.689949153,-0.199917714,-0.764843367,0.935020077,-0.181820636
0.226202659,0.158962769,0.177704635,0.711337656,-1.217844035,0.177704635,0.451667631,-0.313546843,0.177704635,0.612787657,-0.36647184,0.31169252
0.851227397,-0.209929274,0.199917714,0.918496063,-1.420495005,0.199917714,0.983233146,-0.863142029,0.199917714,0.963491716,-0.582099947,0.285718143
0.844783843,-0.549383767,0.177704635,1.060587739,-1.708570933,0.177704635,1.299563544,-1.500993861,0.177704635,0.717935912,-0.469416872,0.207795013
0.334047405,-0.476536815,0.133278476,0.541460727,-1.168670845,0.133278476,0.653858195,-0.927558091,0.133278476,0.57123206,-0.362346364,0.07792313
-0.076983514,0.004305791,0.088852317,0.195024341,-0.7162775,0.088852317,0.239693652,-0.516490643,0.088852317,0.458528242,-0.414010762,0
-0.371352191,0.107908392,0,-0.001934416,-0.584478994,0,-0.105986989,-0.165655533,0,0.216750219,-0.357261474,-0.07792313
-0.488353567,0.228734156,-0.088852317,-0.27134586,-0.136392789,-0.088852317,-0.223387962,-0.117177466,-0.088852317,0.184324261,-0.468361518,-0.129871883
-0.568050156,0.250350984,-0.155491555,-0.505937809,0.137254217,-0.155491555,-0.621246813,0.095661173,-0.155491555,-0.099324175,-0.21622774,-0.15584626
-0.813244342,0.166695618,-0.177704635,-0.866442678,0.160153849,-0.177704635,-0.758214615,0.306773195,-0.177704635,-0.393046694,0.510719609,-0.181820636
-1.038090463,0.22882203,-0.155491555,-1.212527352,0.159292421,-0.155491555,-1.019105665,0.676335449,-0.155491555,-0.556750564,0.877215434,-0.181820636
-0.639946653,0.055623788,-0.177704635,-0.852022483,0.160010277,-0.177704635,-0.963666317,0.742212494,-0.177704635,-0.551398706,0.935355872,-0.181820636
-0.63892925,0.194551449,-0.177704635,-0.916034079,0.160082063,-0.177704635,-0.865832173,0.706617639,-0.177704635,-0.602083943,0.920053232,-0.181820636
1.248353804,-1.573283263,1.199506285,1.714068759,-2.327148124,1.199506285,2.049625314,-2.538690137,1.199506285,0.9257139,-0.662067034,1.662360104
1.07234304,-1.395076245,1.04401473,1.100331202,-1.86377157,1.04401473,0.947360626,-1.351907202,1.04401473,0.19534279,-0.138994981,1.350667585
1.116769649,-1.643669763,0.710818539,0.55552921,-1.308150419,0.710818539,0.725603234,-0.992837461,0.710818539,0.080750082,-0.090832441,0.805205675
0.31064713,-0.465464781,0.533113905,0.176735314,-0.559856506,0.533113905,0.001630569,0.240564108,0.533113905,-0.234379867,-0.071788089,0.623385039
