S2_T,S2-H,S2_P,S3_T,S3_H,S3_P,S5_T,S5_H,S5_P,S4_T,S4_H,S4_P
-0.87598421,0.457292566,-0.199917714,-1.060939451,0.160082063,-0.199917714,-1.143028914,0.676866715,-0.199917714,-1.06096208,0.529036382,-0.199917714
0.794252814,-1.891560295,-0.133278476,0.617078822,-2.149765713,-0.133278476,1.315869235,-1.97143034,-0.133278476,-0.014025787,-0.666751566,-0.133278476
0.59450264,-1.880927628,-0.155491555,0.718723609,-2.382997382,-0.155491555,1.449575898,-2.015525459,-0.155491555,-0.599562069,-0.126027733,-0.155491555
0.914984668,-2.039187411,-0.177704635,0.753543104,-2.388094165,-0.177704635,0.813653963,-2.039233226,-0.177704635,-0.836549496,-0.092849378,-0.177704635
0.023400275,-1.070911703,-0.177704635,0.545681272,-2.175752128,-0.177704635,0.650597057,-1.726516487,-0.177704635,-1.180584305,0.119958929,-0.177704635
-0.632485696,-0.142794085,-0.199917714,-0.276621541,-1.292572926,-0.199917714,-0.272305034,-1.017474945,-0.199917714,-1.683578028,0.458711606,-0.199917714
-0.919393416,0.376185526,-0.199917714,-0.663153103,-0.861930641,-0.199917714,-0.653858195,-0.400143281,-0.199917714,-1.839312623,0.527335783,-0.199917714
-0.980437612,0.426273297,-0.199917714,-0.777459525,-0.8310628,-0.199917714,-0.950621764,-0.152108238,-0.199917714,-1.468515968,0.527869304,-0.199917714
-0.994342123,0.442441981,-0.199917714,-1.195996884,-0.217367034,-0.199917714,-1.227818505,0.070226789,-0.199917714,-2.164001519,0.527302438,-0.199917714
-1.11914359,0.448241618,-0.199917714,-2.00001067,0.133449576,-0.199917714,-1.534365489,0.330348146,-0.199917714,-1.784499204,0.528402825,-0.199917714
-1.28633686,0.451405056,-0.177704635,-2.278918339,0.157425993,-0.177704635,-1.782211987,0.466285959,-0.177704635,-1.465614081,0.528769621,-0.177704635
-1.21274469,0.454656368,-0.177704635,-2.491000716,0.157067064,-0.177704635,-1.958313446,0.447625224,-0.177704635,-1.72517174,0.322530296,-0.177704635
-1.32703299,0.441387502,-0.155491555,-2.710820758,0.15663635,-0.155491555,-2.170287424,0.817453111,-0.155491555,-2.313609909,0.464080164,-0.155491555
1.752985823,-3.220467958,-0.199917714,1.800238216,-3.408958299,-0.199917714,1.857218164,-2.70730084,-0.199917714,0.230700006,-0.897999703,-0.199917714
1.744168328,-3.532242367,-0.199917714,1.644078058,-3.5498018,-0.199917714,1.876784993,-2.950488077,-0.199917714,-0.293574221,-0.553478326,-0.199917714
1.564427085,-3.3219616,-0.199917714,1.618754789,-3.464807557,-0.199917714,1.557193456,-2.685585322,-0.199917714,-0.633417416,-0.242735517,-0.199917714
0.550076031,-2.371436295,-0.199917714,1.034209334,-2.995544576,-0.199917714,0.764736891,-2.078679763,-0.199917714,-0.936180945,0.132930165,-0.199917714
-0.457831469,-0.489014821,-0.199917714,0.112723718,-1.948263313,-0.199917714,-0.27882731,-1.077972917,-0.199917714,-0.977774657,0.416063248,-0.199917714
-0.780348303,-0.016695924,-0.199917714,-0.600196643,-0.982745938,-0.199917714,-0.754953477,-0.556202813,-0.199917714,-1.048387237,0.487555101,-0.199917714
-0.827827122,-0.001405973,-0.199917714,-0.972659722,-0.184848122,-0.199917714,-1.129984361,-0.166917291,-0.199917714,-1.318585147,0.479819042,-0.199917714
-1.08692582,-0.05298759,-0.199917714,-1.274076963,-0.351103753,-0.199917714,-1.302824682,0.069695523,-0.199917714,-1.533969638,0.041497953,-0.199917714
-1.545096423,0.054129942,-0.199917714,-1.82134094,-0.238974524,-0.199917714,-1.690900119,0.28651866,-0.199917714,-1.69937719,-0.045365983,-0.199917714
-1.709237483,-0.069683514,-0.199917714,-2.110448259,0.017587491,-0.199917714,-1.96809686,0.551288598,-0.199917714,-1.873167969,-0.125360832,-0.199917714
-1.936457545,-0.086203691,-0.199917714,-2.426637408,0.15713885,-0.199917714,-2.183331977,0.76479132,-0.199917714,-2.510615784,0.192117684,-0.199917714
-1.927300916,-0.314762101,-0.199917714,-2.407644956,0.157210636,-0.199917714,-2.121370352,0.75217374,-0.199917714,-2.690210337,0.165741725,-0.199917714
1.923570437,-3.775036248,-0.199917714,1.937405922,-3.775854901,-0.199917714,2.030058485,-3.315800198,-0.199917714,0.590211545,-1.298040639,-0.199917714
1.908309388,-3.831626643,-0.199917714,1.69718658,-3.675283166,-0.199917714,1.387614274,-2.62508735,-0.199917714,-0.060455976,-0.709399925,-0.199917714
1.737046505,-3.817918411,-0.199917714,1.355674163,-3.430494002,-0.199917714,1.638721909,-2.64082612,-0.199917714,-0.533141103,-0.245103018,-0.199917714
1.363320373,-3.231891485,-0.199917714,1.270208131,-3.323461556,-0.199917714,1.081067289,-2.363637828,-0.199917714,-0.810754946,-0.064872855,-0.199917714
0.286568586,-1.992087331,-0.199917714,0.401127613,-2.685215088,-0.199917714,0.282088448,-1.850766438,-0.199917714,-1.086111766,0.259274677,-0.199917714
-0.445283495,-0.60298647,-0.199917714,-0.315309868,-1.349140041,-0.199917714,-0.686469576,-0.747193117,-0.199917714,-1.222500449,0.327432022,-0.199917714
-0.827148853,-0.288575862,-0.199917714,-0.688476372,-0.503074035,-0.199917714,-0.970188593,-0.2157274,-0.199917714,-1.4172493,-0.222728468,-0.199917714
-1.370103062,-0.337169788,-0.199917714,-1.08802128,-0.060371756,-0.199917714,-1.338697202,-0.041339174,-0.199917714,-1.810938618,-0.253339253,-0.199917714
-1.449121382,-0.471088672,-0.199917714,-1.67502872,-0.202076685,-0.199917714,-1.638721909,0.216723525,-0.199917714,-1.630699201,-0.265143411,-0.199917714
-1.988684246,-0.425306691,-0.199917714,-2.182900945,0.109832088,-0.199917714,-2.000708242,0.638814753,-0.199917714,-1.886710108,-0.18638233,-0.199917714
-2.205391141,-0.201405565,-0.199917714,-2.340819663,0.157282422,-0.199917714,-2.440961889,0.673479891,-0.199917714,-1.833186417,-0.195919023,-0.199917714
-2.289835612,-0.081985773,-0.199917714,-2.292283398,0.157354207,-0.199917714,-2.362694574,0.761736537,-0.199917714,-2.027290405,-0.177312468,-0.199917714
1.271414945,-1.662123153,-0.177704635,1.111585988,-1.905263692,-0.177704635,1.687638981,-1.9391559,-0.177704635,0.950045515,-0.996000896,-0.177704635
1.366372583,-1.833563928,-0.177704635,0.963515208,-1.830821943,-0.177704635,1.645244186,-1.659975359,-0.177704635,0.228442982,-0.377049503,-0.177704635
1.485408765,-2.052368404,-0.177704635,1.1119377,-2.0034665,-0.177704635,1.198468262,-1.443417855,-0.177704635,-0.380308395,0.150769784,-0.177704635
1.040464404,-1.655708403,-0.199917714,0.86011186,-1.830247658,-0.199917714,1.025627941,-1.43458555,-0.199917714,-0.532818671,0.362244287,-0.199917714
0.341169228,-0.910542961,-0.199917714,0.253408544,-1.159984778,-0.199917714,0.239693652,-0.890502253,-0.199917714,-0.651796032,0.520633421,-0.199917714
-0.309290592,-0.190421405,-0.199917714,-0.220699322,-0.421166576,-0.199917714,-0.229910238,-0.347547898,-0.199917714,-0.655987647,0.529269797,-0.199917714
-0.564319677,0.078558715,-0.199917714,-0.412382399,-0.260869156,-0.199917714,-0.767998029,0.241759458,-0.199917714,-0.647604418,0.529336488,-0.199917714
-0.734904291,0.196221041,-0.199917714,-0.629740456,-0.098848879,-0.199917714,-0.673425023,0.041206357,-0.199917714,-0.719184294,0.529269797,-0.199917714
-0.655546836,0.202635791,-0.199917714,-1.124951047,0.159579563,-0.199917714,-1.064761599,0.395826741,-0.199917714,-0.789474442,0.529269797,-0.199917714
-0.574154575,0.104129841,-0.199917714,-1.498469262,0.159005278,-0.199917714,-1.015844527,0.494642308,-0.199917714,-0.691455153,0.529369833,-0.199917714
-0.587719952,0.201229819,-0.199917714,-1.731302651,0.158502778,-0.199917714,-0.950621764,0.56696096,-0.199917714,-0.667272762,0.529403178,-0.199917714
-0.728121602,0.28101876,-0.199917714,-1.222727002,0.159364206,-0.199917714,-0.950621764,0.565632793,-0.199917714,-0.742399389,0.529336488,-0.199917714
1.493547991,-1.839187818,-0.199917714,1.898717595,-2.599431203,-0.199917714,1.840912473,-2.016587992,-0.199917714,0.88362455,-0.872690786,-0.199917714
1.386381514,-1.739275895,-0.199917714,1.417927199,-2.202169258,-0.199917714,1.544148904,-1.771873364,-0.199917714,0.546683242,-0.602962426,-0.199917714
1.371459599,-1.808520043,-0.199917714,0.983914508,-1.843599794,-0.199917714,0.963666317,-1.318902271,-0.199917714,0.028535221,-0.15330401,-0.199917714
1.127282816,-1.522756125,-0.199917714,0.814389292,-1.630755258,-0.199917714,0.839743068,-1.188675572,-0.199917714,-0.418355356,0.437170684,-0.199917714
0.154645296,-0.575570005,-0.199917714,0.546384696,-1.263858655,-0.199917714,0.409272835,-0.979887841,-0.199917714,-0.563449699,0.525668529,-0.199917714
-0.319803759,-0.17021055,-0.199917714,-0.192210645,-0.073867463,-0.199917714,-0.317960967,-0.108079527,-0.199917714,-0.57570211,0.529369833,-0.199917714
-0.71184315,0.167925844,-0.199917714,-0.323750958,-0.084204601,-0.199917714,-0.552762913,0.119435348,-0.199917714,-0.759165846,0.529169762,-0.199917714
-0.839018558,0.266343922,-0.199917714,-0.613913413,-0.127634936,-0.199917714,-0.735386648,0.326961322,-0.199917714,-0.649539009,0.529336488,-0.199917714
-0.752539281,0.301581108,-0.199917714,-1.13057844,0.159435992,-0.199917714,-0.970188593,0.521471266,-0.199917714,-0.532496239,0.529503213,-0.199917714
-0.512092976,0.22161642,-0.199917714,-1.188610931,0.159435992,-0.199917714,-0.823437377,0.567492226,-0.199917714,-0.569253473,0.529503213,-0.199917714
-0.491066642,0.210280767,-0.199917714,-1.261767041,0.159292421,-0.199917714,-0.83648193,0.601891731,-0.199917714,-0.572477792,0.529469868,-0.199917714
-0.535493251,0.290333328,-0.199917714,-0.916737503,0.159866706,-0.199917714,-0.803870549,0.544315725,-0.199917714,-0.545715946,0.529536558,-0.199917714
0.924480432,-0.716782371,0.577540063,1.046167544,-1.344330401,0.577540063,1.126723223,-1.279057284,0.577540063,0.618585549,-0.422532193,0.577540063
1.050638437,-0.719594317,0.533113905,0.632905865,-0.87556992,0.533113905,0.826698515,-0.980950374,0.533113905,0.294541517,-0.225196004,0.533113905
0.718964973,-0.689805274,0.444261587,0.764446178,-1.073339464,0.444261587,0.99301656,-0.811874812,0.444261587,0.07141866,-0.017056009,0.444261587
0.554823913,-0.721791149,0.288770032,0.493276174,-0.728911779,0.288770032,0.706036405,-0.720496976,0.288770032,-0.0920543,0.267310841,0.288770032
0.214332954,-0.477854914,0.133278476,0.243912319,-0.478882261,0.133278476,0.242954791,-0.397221315,0.133278476,-0.317111748,0.529603248,0.133278476
-0.16108885,-0.106063053,0,-0.129957609,0.113995657,0,-0.050547641,-0.221903373,0,-0.353224117,0.529569903,0
-0.303186173,0.097275725,-0.066639238,-0.356811892,0.160871705,-0.066639238,-0.187515442,-0.00727171,-0.066639238,-0.27455074,0.529669938,-0.066639238
-0.314038474,0.277679575,-0.111065397,-0.473228586,0.160728134,-0.111065397,-0.239693652,0.191089916,-0.111065397,-0.37257003,0.527902649,-0.111065397
-0.370334788,0.434884879,-0.111065397,-0.483428236,0.16079992,-0.111065397,-0.415795111,0.471133766,-0.111065397,-0.346130616,0.528636241,-0.111065397
-0.420187548,0.457907679,-0.066639238,-0.518599443,0.160728134,-0.066639238,-0.529934946,0.76950631,-0.066639238,-0.404813217,-2.799302874,-0.066639238
-0.428326774,0.458522792,0,-0.543922712,0.160728134,0,-0.588635432,0.826949499,0,-0.445439633,-2.799302874,0
-0.423239758,0.458610665,0.066639238,-0.565025436,0.160656348,0.066639238,-0.614724537,0.810546646,0.066639238,-0.489290368,-2.799302874,0.066639238
0.594841775,-0.101054276,0.133278476,0.981804236,-0.901843478,0.133278476,1.293041268,-1.112173197,0.133278476,0.554744038,-0.627871202,0.133278476
0.525319218,-0.385060727,0.088852317,1.298696808,-1.577131356,0.088852317,1.416964517,-1.40390491,0.088852317,0.044656814,-0.19668596,0.088852317
0.287246855,-0.146045397,0.111065397,0.851319059,-1.555954581,0.111065397,0.937577212,-1.292471763,0.111065397,-0.013058491,-0.121626183,0.111065397
0.126836274,-0.022144067,0.066639238,0.362087573,-0.882317774,0.066639238,0.438623078,-0.722622042,0.066639238,-0.237148643,0.098918183,0.066639238
-0.212298148,0.183567289,0.044426159,-0.03147823,-0.359574463,0.044426159,0.063592193,-0.446961141,0.044426159,-0.242952417,0.14326714,0.044426159
-0.48631876,0.359489602,0.066639238,-0.32410267,-0.109544945,0.066639238,-0.467973321,0.001162145,0.066639238,-0.347097912,0.385152358,0.066639238
-0.544989015,0.386818193,0.088852317,-0.557991195,0.160512777,0.088852317,-0.386444868,-0.008732693,0.088852317,-0.387079464,0.529536558,0.088852317
-0.581276398,0.355623177,0.155491555,-0.525633684,0.160584563,0.155491555,-0.406011697,0.110603043,0.155491555,-0.408359968,0.529536558,0.155491555
-0.558215257,0.353426345,0.066639238,-0.63888497,0.160512777,0.066639238,-0.477756736,0.339844534,0.066639238,-0.493159551,0.529436523,0.066639238
-0.56533708,0.388048419,-0.044426159,-0.669835632,0.160440991,-0.044426159,-0.481017874,0.237177285,-0.044426159,-0.635029575,0.527702579,-0.044426159
-0.578224188,0.432600173,-0.066639238,-0.686717811,0.160512777,-0.066639238,-0.578852018,0.387724927,-0.066639238,-0.672754104,0.529269797,-0.066639238
-0.621633394,0.445253926,-0.066639238,-0.712392792,0.160369206,-0.066639238,-0.735386648,0.78365128,-0.066639238,-0.704352428,0.529269797,-0.066639238
0.551771703,-0.747274401,0.088852317,1.395769339,-2.177762127,0.088852317,1.384353135,-1.712769966,0.088852317,0.6221323,-0.866988777,0.088852317
0.71184315,-1.095340476,0.044426159,1.567053115,-2.376321314,0.044426159,1.221296229,-1.863716059,0.044426159,0.156218243,-0.476317809,0.044426159
0.837322886,-1.166342089,0,0.893524507,-1.757313409,0,0.865832173,-1.410612149,0,-0.103661847,-0.250838371,0
0.925158701,-1.295515815,-0.044426159,0.707468823,-1.5172621,-0.044426159,1.1332455,-1.683351084,-0.044426159,-0.217157867,-0.163707675,-0.044426159
0.211280744,-0.769769961,-0.088852317,0.461622088,-1.349068255,-0.088852317,0.350572349,-0.912284179,-0.088852317,-0.366766256,0.132296609,-0.088852317
-0.459527141,-0.086379437,-0.111065397,-0.338171153,-0.28936807,-0.111065397,-0.412533973,-0.265201592,-0.111065397,-0.519598964,0.529403178,-0.111065397
-0.791539739,0.10518432,-0.155491555,-0.709930808,0.111196016,-0.155491555,-0.640813642,-0.109009243,-0.155491555,-0.564739427,0.529369833,-0.155491555
-0.645033669,-0.038488498,-0.155491555,-0.781328357,0.160082063,-0.155491555,-0.856048759,0.224559705,-0.155491555,-0.56022538,0.529436523,-0.155491555
-0.508023363,0.000702986,-0.155491555,-0.729978395,0.160153849,-0.155491555,-0.608202261,0.080453669,-0.155491555,-0.596015318,0.529403178,-0.155491555
-0.528710563,0.283742832,-0.133278476,-0.690234932,0.16029742,-0.133278476,-0.741908924,0.369661866,-0.133278476,-0.599884501,0.529403178,-0.133278476
-0.573476306,0.408786514,-0.133278476,-0.734902364,0.160369206,-0.133278476,-0.839743068,0.507459112,-0.133278476,-0.598272341,0.423499201,-0.133278476
-0.588059086,0.454744241,-0.133278476,-0.850263922,0.160153849,-0.133278476,-0.843004206,0.567757859,-0.133278476,-0.576024542,-2.799302874,-0.133278476
1.071325637,-0.893847037,-0.199917714,1.210417079,-1.706058434,-0.199917714,1.048455908,-1.137740397,-0.199917714,0.541846764,-0.580521187,-0.199917714
1.4236863,-1.58549765,-0.199917714,1.143240074,-1.994924004,-0.199917714,1.726772639,-1.583738617,-0.199917714,0.047236269,-0.250671646,-0.199917714
0.709469209,-1.161948424,-0.199917714,1.081338751,-1.928809395,-0.199917714,1.054978184,-1.346328904,-0.199917714,-0.200391409,-0.119792203,-0.199917714
0.274359747,-0.515991919,-0.199917714,0.464435785,-1.262566513,-0.199917714,0.562546327,-0.922909509,-0.199917714,-0.492514687,0.10415336,-0.199917714
-0.231967944,0.009402441,-0.199917714,-0.030423094,-0.643773964,-0.199917714,0.057069917,-0.561648295,-0.199917714,-0.452855566,0.275647112,-0.199917714
-0.453761856,0.35650191,-0.199917714,-0.335357456,0.014141779,-0.199917714,-0.252738205,-0.321183799,-0.199917714,-0.447051793,0.451475724,-0.199917714
-0.605015807,0.416079996,-0.199917714,-0.497848431,0.126629937,-0.199917714,-0.425578526,0.149518313,-0.199917714,-0.580216156,0.529203107,-0.199917714
-0.654529433,0.306502012,-0.199917714,-0.717668473,0.160369206,-0.199917714,-0.510368117,0.010060859,-0.199917714,-0.850414067,0.529036382,-0.199917714
-0.669451347,0.239366824,-0.199917714,-1.056718906,0.159723135,-0.199917714,-0.865832173,0.346950224,-0.199917714,-0.913288282,0.528969692,-0.199917714
-0.63587704,0.240948543,-0.199917714,-1.043705559,0.159723135,-0.199917714,-0.895182416,0.608134113,-0.199917714,-0.73401616,0.529269797,-0.199917714
-0.633503099,0.207029455,-0.199917714,-1.156605133,0.159507778,-0.199917714,-0.976710869,0.688687395,-0.199917714,-0.961330631,0.528869656,-0.199917714
-0.655207702,0.401405158,-0.199917714,-1.387328249,0.159077063,-0.199917714,-1.30608582,0.688355353,-0.199917714,-1.223145312,0.528802966,-0.199917714
0.928550045,-0.82969954,-0.133278476,1.397879611,-2.021269348,-0.133278476,1.645244186,-2.02216629,-0.133278476,0.581505884,-0.586323231,-0.133278476
1.02249028,-0.7946381,-0.133278476,0.748267423,-1.072047322,-0.133278476,0.986494284,-0.870845393,-0.133278476,0.03014738,-0.159939681,-0.133278476
1.334493947,-1.286992106,-0.155491555,0.825644078,-1.370819316,-0.155491555,1.006061113,-1.115825654,-0.155491555,-0.172339836,-0.051234717,-0.155491555
0.756608894,-0.918715176,-0.177704635,0.66104283,-1.272975436,-0.177704635,0.614724537,-0.885853671,-0.177704635,-0.373214894,0.114890476,-0.177704635
-0.246550724,0.179261498,-0.177704635,-0.034995351,-0.234667383,-0.177704635,0.024458536,-0.324105764,-0.177704635,-0.760778006,0.46661439,-0.177704635
-0.546345553,0.457116819,-0.199917714,-0.425044033,0.160656348,-0.199917714,-0.275566172,0.018162673,-0.199917714,-0.636964166,0.529269797,-0.199917714
-0.626381276,0.438575557,-0.199917714,-0.439112516,0.103802091,-0.199917714,-0.347311211,0.029252861,-0.199917714,-0.754329368,0.488755524,-0.199917714
-0.598911388,0.406062442,-0.199917714,-0.634664425,0.160512777,-0.199917714,-0.728864372,0.287182743,-0.199917714,-0.70822161,0.529236452,-0.199917714
-0.629094351,0.425570311,-0.199917714,-1.126357895,0.159651349,-0.199917714,-0.428839664,0.205566928,-0.199917714,-0.71499268,0.529336488,-0.199917714
-0.597215716,0.424427958,-0.177704635,-0.895634779,0.159938492,-0.177704635,-0.741908924,0.523861965,-0.177704635,-0.708544042,0.529336488,-0.177704635
-0.633842233,0.422582619,-0.177704635,-0.731033532,0.16029742,-0.177704635,-0.865832173,0.665178852,-0.177704635,-0.680492469,0.529369833,-0.177704635
-0.687425472,0.457644059,-0.177704635,-0.821423533,0.160225634,-0.177704635,-0.78430372,0.597176741,-0.177704635,-0.722086181,0.529369833,-0.177704635
0.440196479,-0.277591702,-0.199917714,0.412734111,-0.607163268,-0.199917714,0.859309897,-0.737962362,-0.199917714,0.473168774,-0.490722884,-0.199917714
0.265542252,-0.227591804,-0.199917714,0.376156056,-0.627693972,-0.199917714,0.529934946,-0.507923971,-0.199917714,0.198134386,-0.306758072,-0.199917714
0.21704603,-0.259314059,-0.199917714,0.265015043,-0.643486822,-0.199917714,0.634291366,-0.73842722,-0.199917714,-0.094956187,-0.074809689,-0.199917714
0.288603392,-0.341827072,-0.199917714,0.532316214,-0.908447761,-0.199917714,0.931054936,-1.037397438,-0.199917714,-0.337102524,0.338736005,-0.199917714
0.263507445,-0.600701764,-0.199917714,0.221402746,-0.701130722,-0.199917714,0.233171376,-0.424913581,-0.199917714,-0.432542358,0.489589151,-0.199917714
-0.241124573,-0.037258272,-0.199917714,-0.185879828,-0.132588148,-0.199917714,-0.223387962,-0.169440807,-0.199917714,-0.552487015,0.529403178,-0.199917714
-0.408656978,0.172495255,-0.199917714,-0.379321464,0.150032068,-0.199917714,-0.392967144,0.056015411,-0.199917714,-0.664370875,0.529269797,-0.199917714
-0.664364331,0.285412424,-0.199917714,-0.595624386,0.160512777,-0.199917714,-0.503845841,0.126474629,-0.199917714,-0.66179142,0.529403178,-0.199917714
-0.901419292,0.33857576,-0.199917714,-0.689531508,0.160440991,-0.199917714,-0.503845841,0.308699036,-0.199917714,-0.646637122,0.529469868,-0.199917714
-0.695225563,0.32091323,-0.199917714,-1.356729299,0.159220635,-0.199917714,-0.73212551,0.509716995,-0.199917714,-0.756586391,0.525501803,-0.199917714
-0.628755217,0.313444001,-0.199917714,-1.348991634,0.159148849,-0.199917714,-0.911488107,0.605544189,-0.199917714,-0.984223294,0.439271424,-0.199917714
-1.284980322,0.331985264,-0.199917714,-1.08802128,0.159723135,-0.199917714,-1.244124196,0.681448889,-0.199917714,-0.905227485,0.529136417,-0.199917714
1.341276636,-1.627676826,-0.199917714,1.43516109,-2.224853532,-0.199917714,2.039841899,-2.19283565,-0.199917714,1.0712799,-0.922208231,-0.199917714
1.782151383,-1.861419759,-0.199917714,1.624382182,-2.138208219,-0.199917714,2.173548562,-1.888619175,-0.199917714,0.468009864,-0.36344471,-0.199917714
1.52339182,-1.779609732,-0.199917714,1.535047317,-2.10446895,-0.199917714,1.870262716,-1.813777008,-0.199917714,0.120428305,-0.101885895,-0.199917714
1.677358847,-1.91335287,-0.199917714,1.290607431,-1.993416505,-0.199917714,1.403919964,-1.65758466,-0.199917714,-0.034983858,-0.020290482,-0.199917714
0.63282483,-0.961685212,-0.199917714,0.78519719,-1.490916756,-0.199917714,0.640813642,-0.984005156,-0.199917714,-0.250045918,0.350606854,-0.199917714
-0.03221777,-0.11695934,-0.199917714,0.12503364,-0.586273636,-0.199917714,-0.125553818,-0.195804907,-0.199917714,-0.399009444,0.529469868,-0.199917714
-0.220437374,0.072846952,-0.199917714,-0.030774806,-0.307673418,-0.199917714,-0.379922592,0.129795045,-0.199917714,-0.403845922,0.529569903,-0.199917714
-0.273681478,0.084358352,-0.199917714,-0.065946013,-0.43171907,-0.199917714,-0.432100802,0.14533459,-0.199917714,-0.379985963,0.529603248,-0.199917714
-0.470718577,0.121001511,-0.199917714,-0.393389947,0.145653142,-0.199917714,-0.709297543,0.264670326,-0.199917714,-0.480262276,0.367679535,-0.199917714
-0.799000696,0.217662123,-0.199917714,-0.71379964,0.16029742,-0.199917714,-0.702775267,0.481493463,-0.199917714,-0.751749913,0.072708949,-0.199917714
-0.659277315,0.26977098,-0.199917714,-0.708172247,0.160369206,-0.199917714,-0.647335918,0.604282431,-0.199917714,-0.892652642,0.203555047,-0.199917714
-0.548380359,0.215641037,-0.199917714,-0.775349252,0.160225634,-0.199917714,-0.640813642,0.505732496,-0.199917714,-1.310201918,0.493790631,-0.199917714
1.7872384,-2.101665316,-0.177704635,2.276808067,-2.853265362,-0.177704635,2.626846762,-2.087512068,-0.177704635,1.163817848,-0.982196032,-0.177704635
2.305435795,-2.498237443,-0.155491555,2.368956629,-2.859582501,-0.155491555,2.245293601,-2.167467675,-0.155491555,0.733048865,-0.684724565,-0.155491555
2.28813994,-2.641295148,-0.177704635,2.180790673,-2.857070003,-0.177704635,1.831129059,-2.096211557,-0.177704635,0.154606083,-0.168509367,-0.177704635
1.72585507,-1.963528514,-0.177704635,1.605389731,-2.544730516,-0.177704635,1.478926141,-2.003239921,-0.177704635,-0.202326001,0.149869466,-0.177704635
0.525658353,-0.543672003,-0.177704635,0.84991221,-1.456244273,-0.177704635,0.6799473,-1.147900869,-0.177704635,-0.435444245,0.50152669,-0.177704635
-0.017974124,0.066080709,-0.177704635,0.204520567,-0.534659733,-0.177704635,0.004891707,-0.259888927,-0.177704635,-0.849446771,0.528502861,-0.177704635
-0.395091601,0.240421303,-0.177704635,-0.067001149,-0.364384104,-0.177704635,-0.366878039,-0.000298837,-0.177704635,-1.265061456,0.524668176,-0.177704635
-0.421204951,0.342881551,-0.177704635,-0.212609945,-0.438107996,-0.177704635,-0.64407478,0.027061387,-0.177704635,-0.862021614,0.474250414,-0.177704635
-0.510397304,0.369507156,-0.177704635,-0.674759601,-0.127850293,-0.177704635,-0.80060941,0.253314504,-0.177704635,-0.737240479,0.529303143,-0.177704635
-0.762035044,0.278997674,-0.199917714,-1.297993384,0.159292421,-0.199917714,-0.953882902,0.522334574,-0.199917714,-0.679525174,0.529403178,-0.199917714
-0.882427764,0.244639221,-0.199917714,-1.560722298,0.158789921,-0.199917714,-1.384353135,0.651631557,-0.199917714,-0.643735236,0.529436523,-0.199917714
-0.646051072,0.252459943,-0.199917714,-1.314875563,0.159148849,-0.199917714,-1.485448417,0.702965182,-0.199917714,-0.645992259,0.529469868,-0.199917714
1.431147257,-0.850877002,1.288358603,1.602224322,-1.953575454,1.288358603,1.361525168,-1.396201545,1.288358603,0.654375487,-0.35727587,1.288358603
0.754234953,-0.563619239,1.221719365,1.552632921,-1.986955794,1.221719365,1.14955119,-1.26033014,1.221719365,0.159442561,0.118491745,1.221719365
0.796287621,-0.340772592,0.955162412,0.670187344,-0.767173546,0.955162412,0.386444868,-0.23737651,0.955162412,-0.148157446,0.433869521,0.955162412
0.627737814,-0.191827377,0.710818539,0.56572886,-0.40946551,0.710818539,0.497323565,-0.548632266,0.710818539,-0.1213956,0.519232928,0.710818539
0.296403484,0.013883979,0.488687746,0.410272126,-0.50680689,0.488687746,0.353833487,-0.181327895,0.488687746,-0.295508812,0.529569903,0.488687746
-0.057991986,0.301493235,0.266556952,0.096896675,-0.0571414,0.266556952,0.021197398,0.288378093,0.266556952,-0.325817408,0.519032858,0.266556952
-0.264524849,0.410631853,0.088852317,-0.235119517,0.160943491,0.088852317,-0.044025365,0.516158601,0.088852317,-0.319368771,0.506561797,0.088852317
-0.284533779,0.457292566,-0.044426159,-0.414492671,0.160943491,-0.044426159,-0.288610724,0.698183783,-0.044426159,-0.306793928,0.526035325,-0.044426159
-0.326925582,0.431809314,-0.088852317,-0.433836835,0.16079992,-0.088852317,-0.458189907,0.730989489,-0.088852317,-0.366766256,-2.799302874,-0.088852317
-0.352699798,0.43787257,-0.088852317,-0.456698119,0.16079992,-0.088852317,-0.549501775,0.825621333,-0.088852317,-0.410294559,-2.799302874,-0.088852317
-0.377117476,0.457907679,-0.044426159,-0.539702167,0.160728134,-0.044426159,-0.542979498,0.793678935,-0.044426159,-0.430607767,-2.799302874,-0.044426159
-0.418152741,0.458522792,-0.022213079,-0.552012089,0.160728134,-0.022213079,-0.621246813,0.791221828,-0.022213079,-0.4602715,-2.799302874,-0.022213079
1.178152979,-0.440772389,0.288770032,1.495655566,-1.644753465,0.288770032,1.257168748,-1.118548395,0.288770032,0.486388481,-0.326698431,0.288770032
1.907631119,-1.531191961,0.288770032,1.740447164,-2.007486498,0.288770032,1.475665003,-1.418780371,0.288770032,0.140741513,-0.092082441,0.288770032
2.110433503,-1.854917136,0.199917714,1.964136039,-2.295849568,0.199917714,2.235510187,-2.146615466,0.199917714,0.324205249,-0.420898284,0.199917714
1.577653327,-1.410454069,0.133278476,1.711606775,-2.384720238,0.133278476,1.739817191,-1.807601035,0.133278476,0.033371699,-0.304857403,0.133278476
0.374404401,0.016520177,0.088852317,0.743695166,-1.092147312,0.088852317,0.565807465,-0.690414011,0.088852317,-0.208129774,0.096850788,0.088852317
-0.073592169,0.45579872,0.066639238,-0.116240838,0.161302419,0.066639238,-0.128814956,0.350469864,0.066639238,-0.438990996,0.428267547,0.066639238
