S7_T,S7_H,S7_P,S8_T,S8_H,S8_P,S9_T,S9_H,S9_P,S6_T,S6_H,S6_P
-0.359385844,1.00099745,0.644179301,-0.716283655,0.954401409,0.519487533,-0.094829936,0.034665792,0.644179301,-0.370380005,0.688882632,0.519487533
-0.3876503,1.000807711,0.33319619,-0.736462053,0.95476659,0.23376939,-0.092781774,0.036029018,0.33319619,-0.327565146,0.675834613,0.23376939
-0.513854382,1.000870958,0.044426159,-0.887997861,0.954584,0,-0.484800129,0.034875519,0.044426159,-0.472380108,0.82660639,0
-0.577942393,1.000364988,-0.088852317,-0.941806922,0.954279682,-0.051948753,-0.163648206,0.035609564,-0.088852317,-0.405639299,0.764196564,-0.051948753
1.102149454,-0.989107166,0.666392381,2.001865187,-1.653601931,0.831180052,1.523218655,-2.010592867,0.666392381,1.284288337,-0.632469138,0.831180052
1.02064265,-0.648146956,0.821883936,0.197679056,0.955557817,0.935077559,1.31881201,-2.218327558,0.821883936,0.551398706,0.296386709,0.935077559
1.020313994,-0.845664807,0.910736254,-0.121614411,0.955375226,0.987026312,1.1840429,-2.041422751,0.910736254,1.478214459,-0.727163217,0.987026312
0.910214078,-0.905495703,0.977375492,-0.228441221,0.955192635,1.013000688,1.142670012,-1.679328916,0.977375492,1.004102868,-0.460830124,1.013000688
0.7333969,-0.730303757,0.999588571,-0.271171945,0.955375226,1.038975065,0.672821471,-0.151047553,0.999588571,0.818676755,-0.339656243,1.038975065
0.174352254,0.148059331,0.955162412,-0.445260081,0.955131772,1.013000688,-0.457354747,-0.422329554,0.955162412,-0.029435215,0.158279185,1.013000688
0.20261671,0.079563707,0.888523174,-0.40688156,0.954827454,1.013000688,0.223454559,-1.411087958,0.888523174,-0.048953753,0.146334492,1.013000688
0.130640945,0.190813755,0.755244698,-0.455942762,0.954827454,0.961051935,0.140708783,-1.108976073,0.755244698,-0.032898181,0.124843637,0.961051935
-0.292997238,0.628414144,0.666392381,-0.550108617,0.954644863,0.961051935,0.188226159,-1.341878015,0.666392381,-0.122305679,0.335386854,0.961051935
-0.225951319,0.17778504,0.621966222,-0.556439094,0.954827454,0.935077559,-0.293501726,0.034456065,0.621966222,-0.558639454,0.625561363,0.935077559
-0.536860335,0.519693944,0.510900825,-0.692940019,0.95476659,0.805205675,-0.498727636,0.034875519,0.510900825,-0.350231836,-0.072315767,0.805205675
-1.106093331,0.701337001,0.399835428,-0.993637707,0.954584,0.597410662,-0.536413831,0.035085246,0.399835428,-0.689917365,0.44663081,0.597410662
1.73645643,-1.761532885,2.043603301,-0.155245073,0.955253499,2.545488909,2.664864586,-3.870243045,2.043603301,2.23440041,-1.211954685,2.545488909
1.847213659,-1.757674868,2.221307936,-0.1900627,0.95561868,2.935104559,2.922523463,-3.960950015,2.221307936,2.023159455,-1.340228224,2.935104559
1.466300816,-1.818074979,2.110242539,-0.321024457,0.955010045,2.883155805,2.501011564,-3.941655122,2.110242539,2.175844795,-1.429885383,2.883155805
1.822564424,-1.582229936,1.954750983,-0.422312099,0.95476659,2.909130182,2.268340272,-3.281853671,1.954750983,0.919102782,-0.491771199,2.909130182
0.967400303,-1.057476298,1.488276317,-0.70204008,0.954523136,2.129898883,0.943178958,-1.243516006,1.488276317,1.047232542,-0.710949134,2.129898883
0.431690266,-0.335457792,1.155080127,-0.737253362,0.954462273,1.610411351,-0.005120407,0.035085246,1.155080127,0.199750202,0.281947541,1.610411351
